Cuisine, Rank, Value
indian,14748,0.0002442
indian,14749,0.0002442
indian,14750,0.0002442
indian,14751,0.0002442
indian,14752,0.0002442
indian,14753,0.0002442
indian,14754,0.0002442
indian,14755,0.0002442
indian,14756,0.0002442
indian,14757,0.0002442
indian,14758,0.0002442
indian,14759,0.0002442
indian,14760,0.0002442
indian,14761,0.0002442
indian,14762,0.0002442
indian,14763,0.0002442
indian,14764,0.0002442
indian,14765,0.0002442
indian,14766,0.0002442
indian,14767,0.0002442
indian,14768,0.0002442
indian,14769,0.0002442
indian,14770,0.0002442
indian,14771,0.0002442
indian,14772,0.0002442
indian,14773,0.0002442
indian,14774,0.0002442
indian,14775,0.0002442
indian,14776,0.0002442
indian,14777,0.0002442
indian,14778,0.0002442
indian,14779,0.0002442
indian,14780,0.0002442
indian,14781,0.0002442
indian,14782,0.0002442
indian,14783,0.0002442
indian,14784,0.0002442
indian,14785,0.0002442
indian,14786,0.0002442
indian,14787,0.0002442
indian,14788,0.0002442
indian,14789,0.0002442
indian,14790,0.0002442
indian,14791,0.0002442
indian,14792,0.0002442
indian,14793,0.0002442
indian,14794,0.0002442
indian,14795,0.0002442
indian,14796,0.0002442
indian,14797,0.0002442
indian,14798,0.0002442
indian,14799,0.0002442
indian,14800,0.0002442
indian,14801,0.0002442
indian,14802,0.0002442
indian,14803,0.0002442
indian,14804,0.0002442
indian,14805,0.0002442
indian,14806,0.0002442
indian,14807,0.0002442
indian,14808,0.0002442
indian,14809,0.0002442
indian,14810,0.0002442
indian,14811,0.0002442
indian,14812,0.0002442
indian,14813,0.0002442
indian,14814,0.0002442
indian,14815,0.0002442
indian,14816,0.0002442
indian,14817,0.0002442
indian,14818,0.0002442
indian,14819,0.0002442
indian,14820,0.0002442
indian,14821,0.0002442
indian,14822,0.0002442
indian,14823,0.0002442
indian,14824,0.0002442
indian,14825,0.0002442
indian,14826,0.0002442
indian,14827,0.0002442
indian,14828,0.0002442
indian,14829,0.0002442
indian,14830,0.0002442
indian,14831,0.0002442
indian,14832,0.0002442
indian,14833,0.0002442
indian,14834,0.0002442
indian,14835,0.0002442
indian,14836,0.0002442
indian,14837,0.0002442
indian,14838,0.0002442
indian,14839,0.0002442
indian,14840,0.0002442
indian,14841,0.0002442
indian,14842,0.0002442
indian,14843,0.0002442
indian,14844,0.0002442
indian,14845,0.0002442
indian,14846,0.0002442
indian,14847,0.0002442
indian,14848,0.0002442
indian,14849,0.0002442
indian,14850,0.0002442
indian,14851,0.0002442
indian,14852,0.0002442
indian,14853,0.0002442
indian,14854,0.0002442
indian,14855,0.0002442
indian,14856,0.0002442
indian,14857,0.0002442
indian,14858,0.0002442
indian,14859,0.0002442
indian,14860,0.0002442
indian,14861,0.0002442
indian,14862,0.0002442
indian,14863,0.0002442
indian,14864,0.0002442
indian,14865,0.0002442
indian,14866,0.0002442
indian,14867,0.0002442
indian,14868,0.0002442
indian,14869,0.0002442
indian,14870,0.0002442
indian,14871,0.0002442
indian,14872,0.0002442
indian,14873,0.0002442
indian,14874,0.0002442
indian,14875,0.0002442
indian,14876,0.0002442
indian,14877,0.0002442
indian,14878,0.0002442
indian,14879,0.0002442
indian,14880,0.0002442
indian,14881,0.0002442
indian,14882,0.0002442
indian,14883,0.0002442
indian,14884,0.0002442
indian,14885,0.0002442
indian,14886,0.0002442
indian,14887,0.0002442
indian,14888,0.0002442
indian,14889,0.0002442
indian,14890,0.0002442
indian,14891,0.0002442
indian,14892,0.0002442
indian,14893,0.0002442
indian,14894,0.0002442
indian,14895,0.0002442
indian,14896,0.0002442
indian,14897,0.0002442
indian,14898,0.0002442
indian,14899,0.0002442
indian,14900,0.0002442
indian,14901,0.0002442
indian,14902,0.0002442
indian,14903,0.0002442
indian,14904,0.0002442
indian,14905,0.0002442
indian,14906,0.0002442
indian,14907,0.0002442
indian,14908,0.0002442
indian,14909,0.0002442
indian,14910,0.0002442
indian,14911,0.0002442
indian,14912,0.0002442
indian,14913,0.0002442
indian,14914,0.0002442
indian,14915,0.0002442
indian,14916,0.0002442
indian,14917,0.0002442
indian,14918,0.0002442
indian,14919,0.0002442
indian,14920,0.0002442
indian,14921,0.0002442
indian,14922,0.0002442
indian,14923,0.0002442
indian,14924,0.0002442
indian,14925,0.0002442
indian,14926,0.0002442
indian,14927,0.0002442
indian,14928,0.0002442
indian,14929,0.0002442
indian,14930,0.0002442
indian,14931,0.0002442
indian,14932,0.0002442
indian,14933,0.0002442
indian,14934,0.0002442
indian,14935,0.0002442
indian,14936,0.0002442
indian,14937,0.0002442
indian,14938,0.0002442
indian,14939,0.0002442
indian,14940,0.0002442
indian,14941,0.0002442
indian,14942,0.0002442
indian,14943,0.0002442
indian,14944,0.0002442
indian,14945,0.0002442
indian,14946,0.0002442
indian,14947,0.0002442
indian,14948,0.0002442
indian,14949,0.0002442
indian,14950,0.0002442
indian,14951,0.0002442
indian,14952,0.0002442
indian,14953,0.0002442
indian,14954,0.0002442
indian,14955,0.0002442
indian,14956,0.0002442
indian,14957,0.0002442
indian,14958,0.0002442
indian,14959,0.0002442
indian,14960,0.0002442
indian,14961,0.0002442
indian,14962,0.0002442
indian,14963,0.0002442
indian,14964,0.0002442
indian,14965,0.0002442
indian,14966,0.0002442
indian,14967,0.0002442
indian,14968,0.0002442
indian,14969,0.0002442
indian,14970,0.0002442
indian,14971,0.0002442
indian,14972,0.0002442
indian,14973,0.0002442
indian,14974,0.0002442
indian,14975,0.0002442
indian,14976,0.0002442
indian,14977,0.0002442
indian,14978,0.0002442
indian,14979,0.0002442
indian,14980,0.0002442
indian,14981,0.0002442
indian,14982,0.0002442
indian,14983,0.0002442
indian,14984,0.0002442
indian,14985,0.0002442
indian,14986,0.0002442
indian,14987,0.0002442
indian,14988,0.0002442
indian,14989,0.0002442
indian,14990,0.0002442
indian,14991,0.0002442
indian,14992,0.0002442
indian,14993,0.0002442
indian,14994,0.0002442
indian,14995,0.0002442
indian,14996,0.0002442
indian,14997,0.0002442
indian,14998,0.0002442
indian,14999,0.0002442
indian,15000,0.0002442
indian,15001,0.0002442
indian,15002,0.0002442
indian,15003,0.0002442
indian,15004,0.0002442
indian,15005,0.0002442
indian,15006,0.0002442
indian,15007,0.0002442
indian,15008,0.0002442
indian,15009,0.0002442
indian,15010,0.0002442
indian,15011,0.0002442
indian,15012,0.0002442
indian,15013,0.0002442
indian,15014,0.0002442
indian,15015,0.0002442
indian,15016,0.0002442
indian,15017,0.0002442
indian,15018,0.0002442
indian,15019,0.0002442
indian,15020,0.0002442
indian,15021,0.0002442
indian,15022,0.0002442
indian,15023,0.0002442
indian,15024,0.0002442
indian,15025,0.0002442
indian,15026,0.0002442
indian,15027,0.0002442
indian,15028,0.0002442
indian,15029,0.0002442
indian,15030,0.0002442
indian,15031,0.0002442
indian,15032,0.0002442
indian,15033,0.0002442
indian,15034,0.0002442
indian,15035,0.0002442
indian,15036,0.0002442
indian,15037,0.0002442
indian,15038,0.0002442
indian,15039,0.0002442
indian,15040,0.0002442
indian,15041,0.0002442
indian,15042,0.0002442
indian,15043,0.0002442
indian,15044,0.0002442
indian,15045,0.0002442
indian,15046,0.0002442
indian,15047,0.0002442
indian,15048,0.0002442
indian,15049,0.0002442
indian,15050,0.0002442
indian,15051,0.0002442
indian,15052,0.0002442
indian,15053,0.0002442
indian,15054,0.0002442
indian,15055,0.0002442
indian,15056,0.0002442
indian,15057,0.0002442
indian,15058,0.0002442
indian,15059,0.0002442
indian,15060,0.0002442
indian,15061,0.0002442
indian,15062,0.0002442
indian,15063,0.0002442
indian,15064,0.0002442
indian,15065,0.0002442
indian,15066,0.0002442
indian,15067,0.0002442
indian,15068,0.0002442
indian,15069,0.0002442
indian,15070,0.0002442
indian,15071,0.0002442
indian,15072,0.0002442
indian,15073,0.0002442
indian,15074,0.0002442
indian,15075,0.0002442
indian,15076,0.0002442
indian,15077,0.0002442
indian,15078,0.0002442
indian,15079,0.0002442
indian,15080,0.0002442
indian,15081,0.0002442
indian,15082,0.0002442
indian,15083,0.0002442
indian,15084,0.0002442
indian,15085,0.0002442
indian,15086,0.0002442
indian,15087,0.0002442
indian,15088,0.0002442
indian,15089,0.0002442
indian,15090,0.0002442
indian,15091,0.0002442
indian,15092,0.0002442
indian,15093,0.0002442
indian,15094,0.0002442
indian,15095,0.0002442
indian,15096,0.0002442
indian,15097,0.0002442
indian,15098,0.0002442
indian,15099,0.0002442
indian,15100,0.0002442
indian,15101,0.0002442
indian,15102,0.0002442
indian,15103,0.0002442
indian,15104,0.0002442
indian,15105,0.0002442
indian,15106,0.0002442
indian,15107,0.0002442
indian,15108,0.0002442
indian,15109,0.0002442
indian,15110,0.0002442
indian,15111,0.0002442
indian,15112,0.0002442
indian,15113,0.0002442
indian,15114,0.0002442
indian,15115,0.0002442
indian,15116,0.0002442
indian,15117,0.0002442
indian,15118,0.0002442
indian,15119,0.0002442
indian,15120,0.0002442
indian,15121,0.0002442
indian,15122,0.0002442
indian,15123,0.0002442
indian,15124,0.0002442
indian,15125,0.0002442
indian,15126,0.0002442
indian,15127,0.0002442
indian,15128,0.0002442
indian,15129,0.0002442
indian,15130,0.0002442
indian,15131,0.0002442
indian,15132,0.0002442
indian,15133,0.0002442
indian,15134,0.0002442
indian,15135,0.0002442
indian,15136,0.0002442
indian,15137,0.0002442
indian,15138,0.0002442
indian,15139,0.0002442
indian,15140,0.0002442
indian,15141,0.0002442
indian,15142,0.0002442
indian,15143,0.0002442
indian,15144,0.0002442
indian,15145,0.0002442
indian,15146,0.0002442
indian,15147,0.0002442
indian,15148,0.0002442
indian,15149,0.0002442
indian,15150,0.0002442
indian,15151,0.0002442
indian,15152,0.0002442
indian,15153,0.0002442
indian,15154,0.0002442
indian,15155,0.0002442
indian,15156,0.0002442
indian,15157,0.0002442
indian,15158,0.0002442
indian,15159,0.0002442
indian,15160,0.0002442
indian,15161,0.0002442
indian,15162,0.0002442
indian,15163,0.0002442
indian,15164,0.0002442
indian,15165,0.0002442
indian,15166,0.0002442
indian,15167,0.0002442
indian,15168,0.0002442
indian,15169,0.0002442
indian,15170,0.0002442
indian,15171,0.0002442
indian,15172,0.0002442
indian,15173,0.0002442
indian,15174,0.0002442
indian,15175,0.0002442
indian,15176,0.0002442
indian,15177,0.0002442
indian,15178,0.0002442
indian,15179,0.0002442
indian,15180,0.0002442
indian,15181,0.0002442
indian,15182,0.0002442
indian,15183,0.0002442
indian,15184,0.0002442
indian,15185,0.0002442
indian,15186,0.0002442
indian,15187,0.0002442
indian,15188,0.0002442
indian,15189,0.0002442
indian,15190,0.0002442
indian,15191,0.0002442
indian,15192,0.0002442
indian,15193,0.0002442
indian,15194,0.0002442
indian,15195,0.0002442
indian,15196,0.0002442
indian,15197,0.0002442
indian,15198,0.0002442
indian,15199,0.0002442
indian,15200,0.0002442
indian,15201,0.0002442
indian,15202,0.0002442
indian,15203,0.0002442
indian,15204,0.0002442
indian,15205,0.0002442
indian,15206,0.0002442
indian,15207,0.0002442
indian,15208,0.0002442
indian,15209,0.0002442
indian,15210,0.0002442
indian,15211,0.0002442
indian,15212,0.0002442
indian,15213,0.0002442
indian,15214,0.0002442
indian,15215,0.0002442
indian,15216,0.0002442
indian,15217,0.0002442
indian,15218,0.0002442
indian,15219,0.0002442
indian,15220,0.0002442
indian,15221,0.0002442
indian,15222,0.0002442
indian,15223,0.0002442
indian,15224,0.0002442
indian,15225,0.0002442
indian,15226,0.0002442
indian,15227,0.0002442
indian,15228,0.0002442
indian,15229,0.0002442
indian,15230,0.0002442
indian,15231,0.0002442
indian,15232,0.0002442
indian,15233,0.0002442
indian,15234,0.0002442
indian,15235,0.0002442
indian,15236,0.0002442
indian,15237,0.0002442
indian,15238,0.0002442
indian,15239,0.0002442
indian,15240,0.0002442
indian,15241,0.0002442
indian,15242,0.0002442
indian,15243,0.0002442
indian,15244,0.0002442
indian,15245,0.0002442
indian,15246,0.0002442
indian,15247,0.0002442
indian,15248,0.0002442
indian,15249,0.0002442
indian,15250,0.0002442
indian,15251,0.0002442
indian,15252,0.0002442
indian,15253,0.0002442
indian,15254,0.0002442
indian,15255,0.0002442
indian,15256,0.0002442
indian,15257,0.0002442
indian,15258,0.0002442
indian,15259,0.0002442
indian,15260,0.0002442
indian,15261,0.0002442
indian,15262,0.0002442
indian,15263,0.0002442
indian,15264,0.0002442
indian,15265,0.0002442
indian,15266,0.0002442
indian,15267,0.0002442
indian,15268,0.0002442
indian,15269,0.0002442
indian,15270,0.0002442
indian,15271,0.0002442
indian,15272,0.0002442
indian,15273,0.0002442
indian,15274,0.0002442
indian,15275,0.0002442
indian,15276,0.0002442
indian,15277,0.0002442
indian,15278,0.0002442
indian,15279,0.0002442
indian,15280,0.0002442
indian,15281,0.0002442
indian,15282,0.0002442
indian,15283,0.0002442
indian,15284,0.0002442
indian,15285,0.0002442
indian,15286,0.0002442
indian,15287,0.0002442
indian,15288,0.0002442
indian,15289,0.0002442
indian,15290,0.0002442
indian,15291,0.0002442
indian,15292,0.0002442
indian,15293,0.0002442
indian,15294,0.0002442
indian,15295,0.0002442
indian,15296,0.0002442
indian,15297,0.0002442
indian,15298,0.0002442
indian,15299,0.0002442
indian,15300,0.0002442
indian,15301,0.0002442
indian,15302,0.0002442
indian,15303,0.0002442
indian,15304,0.0002442
indian,15305,0.0002442
indian,15306,0.0002442
indian,15307,0.0002442
indian,15308,0.0002442
indian,15309,0.0002442
indian,15310,0.0002442
indian,15311,0.0002442
indian,15312,0.0002442
indian,15313,0.0002442
indian,15314,0.0002442
indian,15315,0.0002442
indian,15316,0.0002442
indian,15317,0.0002442
indian,15318,0.0002442
indian,15319,0.0002442
indian,15320,0.0002442
indian,15321,0.0002442
indian,15322,0.0002442
indian,15323,0.0002442
indian,15324,0.0002442
indian,15325,0.0002442
indian,15326,0.0002442
indian,15327,0.0002442
indian,15328,0.0002442
indian,15329,0.0002442
indian,15330,0.0002442
indian,15331,0.0002442
indian,15332,0.0002442
indian,15333,0.0002442
indian,15334,0.0002442
indian,15335,0.0002442
indian,15336,0.0002442
indian,15337,0.0002442
indian,15338,0.0002442
indian,15339,0.0002442
indian,15340,0.0002442
indian,15341,0.0002442
indian,15342,0.0002442
indian,15343,0.0002442
indian,15344,0.0002442
indian,15345,0.0002442
indian,15346,0.0002442
indian,15347,0.0002442
indian,15348,0.0002442
indian,15349,0.0002442
indian,15350,0.0002442
indian,15351,0.0002442
indian,15352,0.0002442
indian,15353,0.0002442
indian,15354,0.0002442
indian,15355,0.0002442
indian,15356,0.0002442
indian,15357,0.0002442
indian,15358,0.0002442
indian,15359,0.0002442
indian,15360,0.0002442
indian,15361,0.0002442
indian,15362,0.0002442
indian,15363,0.0002442
indian,15364,0.0002442
indian,15365,0.0002442
indian,15366,0.0002442
indian,15367,0.0002442
indian,15368,0.0002442
indian,15369,0.0002442
indian,15370,0.0002442
indian,15371,0.0002442
indian,15372,0.0002442
indian,15373,0.0002442
indian,15374,0.0002442
indian,15375,0.0002442
indian,15376,0.0002442
indian,15377,0.0002442
indian,15378,0.0002442
indian,15379,0.0002442
indian,15380,0.0002442
indian,15381,0.0002442
indian,15382,0.0002442
indian,15383,0.0002442
indian,15384,0.0002442
indian,15385,0.0002442
indian,15386,0.0002442
indian,15387,0.0002442
indian,15388,0.0002442
indian,15389,0.0002442
indian,15390,0.0002442
indian,15391,0.0002442
indian,15392,0.0002442
indian,15393,0.0002442
indian,15394,0.0002442
indian,15395,0.0002442
indian,15396,0.0002442
indian,15397,0.0002442
indian,15398,0.0002442
indian,15399,0.0002442
indian,15400,0.0002442
indian,15401,0.0002442
indian,15402,0.0002442
indian,15403,0.0002442
indian,15404,0.0002442
indian,15405,0.0002442
indian,15406,0.0002442
indian,15407,0.0002442
indian,15408,0.0002442
indian,15409,0.0002442
indian,15410,0.0002442
indian,15411,0.0002442
indian,15412,0.0002442
indian,15413,0.0002442
indian,15414,0.0002442
indian,15415,0.0002442
indian,15416,0.0002442
indian,15417,0.0002442
indian,15418,0.0002442
indian,15419,0.0002442
indian,15420,0.0002442
indian,15421,0.0002442
indian,15422,0.0002442
indian,15423,0.0002442
indian,15424,0.0002442
indian,15425,0.0002442
indian,15426,0.0002442
indian,15427,0.0002442
indian,15428,0.0002442
indian,15429,0.0002442
indian,15430,0.0002442
indian,15431,0.0002442
indian,15432,0.0002442
indian,15433,0.0002442
indian,15434,0.0002442
indian,15435,0.0002442
indian,15436,0.0002442
indian,15437,0.0002442
indian,15438,0.0002442
indian,15439,0.0002442
indian,15440,0.0002442
indian,15441,0.0002442
indian,15442,0.0002442
indian,15443,0.0002442
indian,15444,0.0002442
indian,15445,0.0002442
indian,15446,0.0002442
indian,15447,0.0002442
indian,15448,0.0002442
indian,15449,0.0002442
indian,15450,0.0002442
indian,15451,0.0002442
indian,15452,0.0002442
indian,15453,0.0002442
indian,15454,0.0002442
indian,15455,0.0002442
indian,15456,0.0002442
indian,15457,0.0002442
indian,15458,0.0002442
indian,15459,0.0002442
indian,15460,0.0002442
indian,15461,0.0002442
indian,15462,0.0002442
indian,15463,0.0002442
indian,15464,0.0002442
indian,15465,0.0002442
indian,15466,0.0002442
indian,15467,0.0002442
indian,15468,0.0002442
indian,15469,0.0002442
indian,15470,0.0002442
indian,15471,0.0002442
indian,15472,0.0002442
indian,15473,0.0002442
indian,15474,0.0002442
indian,15475,0.0002442
indian,15476,0.0002442
indian,15477,0.0002442
indian,15478,0.0002442
indian,15479,0.0002442
indian,15480,0.0002442
indian,15481,0.0002442
indian,15482,0.0002442
indian,15483,0.0002442
indian,15484,0.0002442
indian,15485,0.0002442
indian,15486,0.0002442
indian,15487,0.0002442
indian,15488,0.0002442
indian,15489,0.0002442
indian,15490,0.0002442
indian,15491,0.0002442
indian,15492,0.0002442
indian,15493,0.0002442
indian,15494,0.0002442
indian,15495,0.0002442
indian,15496,0.0002442
indian,15497,0.0002442
indian,15498,0.0002442
indian,15499,0.0002442
indian,15500,0.0002442
indian,15501,0.0002442
indian,15502,0.0002442
indian,15503,0.0002442
indian,15504,0.0002442
indian,15505,0.0002442
indian,15506,0.0002442
indian,15507,0.0002442
indian,15508,0.0002442
indian,15509,0.0002442
indian,15510,0.0002442
indian,15511,0.0002442
indian,15512,0.0002442
indian,15513,0.0002442
indian,15514,0.0002442
indian,15515,0.0002442
indian,15516,0.0002442
indian,15517,0.0002442
indian,15518,0.0002442
indian,15519,0.0002442
indian,15520,0.0002442
indian,15521,0.0002442
indian,15522,0.0002442
indian,15523,0.0001221
indian,15524,0.0001221
indian,15525,0.0001221
indian,15526,0.0001221
indian,15527,0.0001221
indian,15528,0.0001221
indian,15529,0.0001221
indian,15530,0.0001221
indian,15531,0.0001221
indian,15532,0.0001221
indian,15533,0.0001221
indian,15534,0.0001221
indian,15535,0.0001221
indian,15536,0.0001221
indian,15537,0.0001221
indian,15538,0.0001221
indian,15539,0.0001221
